Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
0.5,0.42196531791907516,0.0,0.0,-0.43676213497987365,1.0,0.0,0.0,0.0,1.0,1
1.0,0.2963056044232219,0.0,0.0,-0.16207792852980066,0.0,1.0,0.0,1.0,0.0,0
0.5,0.4470972606182458,0.125,0.0,-0.12484966611715337,1.0,0.0,0.0,0.0,1.0,1
1.0,0.39683337521990447,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.0,0.37170143252073384,0.0,0.0,1.2334788273172737,1.0,0.0,0.0,0.0,1.0,1
1.0,0.2711736617240513,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4470972606182458,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,0
0.0,0.5476250314149284,0.0,0.16666666666666666,0.518680090286376,1.0,0.0,1.0,0.0,0.0,1
1.0,0.37170143252073384,0.0,0.0,-0.502581702925434,0.0,1.0,1.0,0.0,0.0,0
1.0,0.5036441316913798,0.0,0.0,-0.49210144397164657,0.0,1.0,0.0,1.0,0.0,0
0.5,0.6230208595124404,0.0,0.0,-0.43676213497987365,1.0,0.0,0.0,0.0,1.0,1
0.0,0.4093993465694898,0.0,0.0,3.8148905676872524,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4847951746670017,0.0,0.0,-0.48857985158126105,0.0,1.0,0.0,0.0,1.0,0
0.5,0.2837396330736366,0.25,0.16666666666666666,-0.4166387498919562,0.0,1.0,0.0,0.0,1.0,0
0.5,0.01985423473234481,0.125,0.16666666666666666,-0.12484966611715337,1.0,0.0,0.0,0.0,1.0,1
1.0,0.4722292033174164,0.0,0.0,-0.502581702925434,0.0,1.0,1.0,0.0,0.0,0
1.0,0.20834380497612465,0.125,0.16666666666666666,-0.502581702925434,0.0,1.0,1.0,0.0,0.0,0
1.0,0.3465694898215632,0.0,0.3333333333333333,-0.1981329975918223,1.0,0.0,1.0,0.0,0.0,1
1.0,0.37170143252073384,0.0,0.0,-0.4737388550789219,1.0,0.0,0.0,0.0,1.0,0
0.5,0.08268409148027142,0.0,0.3333333333333333,-0.11981881984517401,1.0,0.0,0.0,0.0,1.0,1
0.0,0.5601910027645137,0.0,0.0,-0.11378180431879875,0.0,1.0,0.0,0.0,1.0,0
0.0,0.37170143252073384,0.0,0.0,1.4935735795786065,1.0,0.0,1.0,0.0,0.0,1
1.0,0.43453128926866047,0.0,0.0,-0.35626859462820387,0.0,1.0,0.0,0.0,1.0,0
0.0,0.2711736617240513,0.0,0.3333333333333333,0.3480498834489064,1.0,0.0,1.0,0.0,0.0,1
0.0,0.4470972606182458,0.0,0.3333333333333333,0.7807026628391313,1.0,0.0,0.0,0.0,1.0,1
1.0,0.10781603417944208,0.5,0.3333333333333333,-0.01869880977838891,1.0,0.0,0.0,0.0,1.0,0
1.0,0.13294797687861273,0.5,0.3333333333333333,-0.01869880977838891,1.0,0.0,0.0,0.0,1.0,0
0.5,0.39683337521990447,0.125,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,1
0.0,0.6230208595124404,0.125,0.0,1.4935735795786065,0.0,1.0,1.0,0.0,0.0,0
0.0,0.7989444584066349,0.0,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
0.5,0.23347574767529528,0.125,0.0,-0.12484966611715337,1.0,0.0,0.0,0.0,1.0,1
0.5,0.38426740387031916,0.0,0.0,-0.36909725262175125,0.0,1.0,1.0,0.0,0.0,1
1.0,0.4093993465694898,0.125,0.16666666666666666,-0.23502519947350137,0.0,1.0,0.0,0.0,1.0,0
0.5,0.09525006282985675,0.125,0.16666666666666666,0.0914767235779591,0.0,1.0,0.0,0.0,1.0,1
0.0,0.20834380497612465,0.0,0.3333333333333333,1.583289667316069,0.0,1.0,1.0,0.0,0.0,1
0.5,0.33400351847197784,0.0,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
1.0,0.3465694898215632,0.0,0.0,-0.4905076718726835,0.0,1.0,0.0,1.0,0.0,0
1.0,0.2711736617240513,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,1
1.0,0.2711736617240513,0.0,0.0,-0.4915983593444487,1.0,0.0,0.0,0.0,1.0,1
0.0,0.7738125157074642,0.0,0.0,-0.11378180431879875,0.0,1.0,0.0,0.0,1.0,0
0.0,0.5978889168132696,0.125,0.0,0.1488283710785238,1.0,0.0,1.0,0.0,0.0,1
0.0,0.4596632319678311,0.0,0.0,3.930515513725408,0.0,1.0,1.0,0.0,0.0,0
0.0,0.4847951746670017,0.125,0.16666666666666666,0.9547699438496172,1.0,0.0,0.0,0.0,1.0,1
1.0,0.4470972606182458,0.125,0.0,-0.2979107778732433,1.0,0.0,0.0,0.0,1.0,1
1.0,0.39683337521990447,0.0,0.0,-0.49210144397164657,0.0,1.0,0.0,1.0,0.0,0
1.0,0.4973611460165871,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.5,0.3465694898215632,0.0,0.0,-0.3763919797161213,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4093993465694898,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.32143754712239253,0.0,0.0,-0.48606442844527137,1.0,0.0,0.0,0.0,1.0,0
1.0,0.2963056044232219,0.25,0.0,-0.16207792852980066,0.0,1.0,0.0,0.0,1.0,0
1.0,0.23347574767529528,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
1.0,0.35913546117114853,0.0,0.6666666666666666,-0.22395733767514675,1.0,0.0,0.0,0.0,1.0,0
1.0,0.33400351847197784,0.0,0.0,-0.502581702925434,0.0,1.0,1.0,0.0,0.0,0
1.0,0.39683337521990447,0.0,0.0,-0.4900045872454856,0.0,1.0,0.0,0.0,1.0,1
0.5,0.7738125157074642,0.0,0.0,-0.43676213497987365,0.0,1.0,0.0,0.0,1.0,1
0.0,0.6607187735611962,0.25,0.0,0.38787808721491257,1.0,0.0,0.0,0.0,1.0,1
0.0,0.4470972606182458,0.0,0.0,-0.11705185439558537,0.0,1.0,0.0,0.0,1.0,1
1.0,0.2711736617240513,0.0,0.0,-0.49210144397164657,1.0,0.0,0.0,1.0,0.0,1
1.0,0.19577783362653933,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.23347574767529528,0.0,0.0,-0.35626859462820387,0.0,1.0,0.0,0.0,1.0,0
0.5,0.42196531791907516,0.0,0.0,-0.38645367226008004,1.0,0.0,0.0,0.0,1.0,1
0.0,0.4847951746670017,0.125,0.0,0.47683954801157796,1.0,0.0,0.0,0.0,1.0,1
1.0,0.2711736617240513,0.125,0.0,-0.35710773978637,1.0,0.0,1.0,0.0,0.0,0
1.0,0.39683337521990447,0.0,0.0,-0.48857985158126105,0.0,1.0,0.0,0.0,1.0,1
0.5,0.3088715757728072,0.125,0.16666666666666666,-0.04435612576548362,1.0,0.0,0.0,0.0,1.0,1
0.0,0.4847951746670017,0.125,0.16666666666666666,1.583289667316069,1.0,0.0,1.0,0.0,0.0,1
0.5,0.6732847449107816,0.0,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
0.0,0.4470972606182458,0.0,0.0,0.15939314824968043,0.0,1.0,1.0,0.0,0.0,0
1.0,0.42196531791907516,0.0,0.0,-0.4727326858245261,0.0,1.0,1.0,0.0,0.0,0
0.0,0.22090977632570996,0.0,0.3333333333333333,0.9547699438496172,1.0,0.0,0.0,0.0,1.0,1
0.5,0.5853229454636844,0.0,0.0,-0.34620690208424515,0.0,1.0,0.0,0.0,1.0,0
0.0,0.7486805730082935,0.125,0.16666666666666666,0.9457144205600544,0.0,1.0,1.0,0.0,0.0,1
1.0,0.2711736617240513,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.38426740387031916,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.43453128926866047,0.0,0.0,-0.504678559651595,0.0,1.0,0.0,0.0,1.0,0
0.0,0.648152802211611,0.125,0.0,0.926933265257501,1.0,0.0,1.0,0.0,0.0,1
1.0,0.5853229454636844,0.0,0.0,-0.5021631365156053,0.0,1.0,0.0,0.0,1.0,0
1.0,0.37170143252073384,0.0,0.3333333333333333,-0.49210144397164657,1.0,0.0,0.0,1.0,0.0,0
0.5,0.4596632319678311,0.125,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4470972606182458,0.125,0.16666666666666666,-0.16207792852980066,0.0,1.0,0.0,0.0,1.0,0
0.5,0.35913546117114853,0.0,0.0,0.016014029498268696,1.0,0.0,0.0,0.0,1.0,1
1.0,0.610454888162855,0.0,0.0,-0.6480576784030068,0.0,1.0,0.0,0.0,1.0,0
1.0,0.35913546117114853,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,0
0.0,0.610454888162855,0.125,0.0,0.4975505359440627,0.0,1.0,1.0,0.0,0.0,1
0.5,0.2963056044232219,0.25,0.16666666666666666,-0.10472628102923592,1.0,0.0,0.0,0.0,1.0,1
1.0,0.39683337521990447,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.0,0.42196531791907516,0.0,0.0,0.20517384932469257,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5476250314149284,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
0.0,0.43453128926866047,0.0,0.0,-0.11378180431879875,0.0,1.0,1.0,0.0,0.0,1
1.0,0.4470972606182458,0.125,0.0,-0.3351390402858906,0.0,1.0,0.0,0.0,1.0,0
1.0,0.37170143252073384,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.0,0.33400351847197784,0.0,0.0,-0.034294433221524895,0.0,1.0,0.0,0.0,1.0,1
0.5,0.2711736617240513,0.125,0.3333333333333333,0.18865657484452997,1.0,0.0,1.0,0.0,0.0,1
0.0,0.4973611460165871,0.0,0.0,2.440127305651523,1.0,0.0,0.0,0.0,1.0,1
1.0,0.4847951746670017,0.125,0.8333333333333334,-0.01869880977838891,1.0,0.0,0.0,0.0,1.0,0
1.0,0.4093993465694898,0.0,0.0,-0.5061878135331888,0.0,1.0,0.0,0.0,1.0,0
1.0,0.32143754712239253,0.125,0.0,-0.3361452095402864,1.0,0.0,0.0,1.0,0.0,1
1.0,0.35913546117114853,0.0,0.0,-0.49210144397164657,0.0,1.0,0.0,1.0,0.0,0
1.0,0.43453128926866047,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
0.5,0.2963056044232219,0.125,0.3333333333333333,0.6599623523116267,1.0,0.0,0.0,0.0,1.0,1
1.0,0.42196531791907516,0.125,0.16666666666666666,-0.35828093313699566,0.0,1.0,0.0,0.0,1.0,0
1.0,0.32143754712239253,0.125,0.0,-0.32407117848753597,1.0,0.0,0.0,0.0,1.0,0
0.5,0.04498617743151546,0.25,0.16666666666666666,0.13675434002577333,1.0,0.0,0.0,0.0,1.0,1
0.5,0.32143754712239253,0.0,0.0,-0.43676213497987365,0.0,1.0,0.0,0.0,1.0,0
1.0,0.33400351847197784,0.125,0.0,-0.3571902456652305,0.0,1.0,1.0,0.0,0.0,0
0.0,0.5224930887157577,0.125,0.0,0.40951072618442386,0.0,1.0,0.0,0.0,1.0,1
1.0,0.24604171902488062,0.125,0.16666666666666666,-0.3312813873645368,0.0,1.0,1.0,0.0,0.0,1
1.0,0.2586076903744659,0.0,0.0,-0.4900045872454856,0.0,1.0,0.0,0.0,1.0,0
1.0,0.2586076903744659,0.0,0.0,-0.32407117848753597,0.0,1.0,0.0,0.0,1.0,0
0.0,0.7612465443578789,0.0,0.0,0.002346226346555142,0.0,1.0,0.0,0.0,1.0,0
0.5,0.7109826589595376,0.0,0.0,-0.39953387256722633,0.0,1.0,0.0,1.0,0.0,0
0.0,0.2586076903744659,0.0,0.0,0.9207272132963871,1.0,0.0,0.0,0.0,1.0,1
1.0,0.32143754712239253,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4470972606182458,0.0,0.0,-0.4924375045026148,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,-0.04435612576548362,0.0,1.0,0.0,0.0,1.0,1
1.0,0.6355868308620256,0.0,0.0,-0.5061032953158195,0.0,1.0,0.0,0.0,1.0,0
0.0,0.39683337521990447,0.0,0.0,-0.034294433221524895,0.0,1.0,1.0,0.0,0.0,1
0.0,0.39683337521990447,0.0,0.0,-0.6480576784030068,0.0,1.0,0.0,0.0,1.0,0
1.0,0.10781603417944208,0.375,0.3333333333333333,-0.08661523445011025,1.0,0.0,0.0,0.0,1.0,0
0.5,0.3465694898215632,0.0,0.0,-0.38645367226008004,1.0,0.0,0.0,0.0,1.0,1
1.0,0.39683337521990447,0.0,0.0,-0.48857985158126105,0.0,1.0,0.0,0.0,1.0,0
0.5,0.38426740387031916,0.125,0.16666666666666666,-0.11981881984517401,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5099271173661724,0.0,0.8333333333333334,0.15058916727371655,1.0,0.0,0.0,0.0,1.0,0
1.0,0.4596632319678311,0.125,0.0,-0.32407117848753597,0.0,1.0,0.0,0.0,1.0,0
1.0,0.24604171902488062,0.0,0.0,-0.4900045872454856,0.0,1.0,0.0,0.0,1.0,0
0.0,0.2963056044232219,0.0,0.0,0.7464929081896716,1.0,0.0,1.0,0.0,0.0,1
1.0,0.01985423473234481,0.375,0.3333333333333333,-0.08661523445011025,1.0,0.0,0.0,0.0,1.0,0
1.0,0.4722292033174164,0.0,0.0,0.48882906084695926,0.0,1.0,0.0,0.0,1.0,1
1.0,0.004146770545363157,0.25,0.16666666666666666,-0.26051549136436636,1.0,0.0,1.0,0.0,0.0,1
0.0,0.5978889168132696,0.125,0.0,0.895993560684828,0.0,1.0,1.0,0.0,0.0,1
1.0,0.23347574767529528,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.0,0.6984166876099522,0.0,0.0,0.06632249221806229,0.0,1.0,1.0,0.0,0.0,1
1.0,0.38426740387031916,0.0,0.0,-0.4961261209892301,0.0,1.0,0.0,0.0,1.0,0
1.0,0.2837396330736366,0.0,0.0,-0.4961261209892301,1.0,0.0,0.0,0.0,1.0,1
1.0,0.33400351847197784,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.5,0.22090977632570996,0.0,0.16666666666666666,-0.18521982138090567,1.0,0.0,0.0,0.0,1.0,1
1.0,0.2586076903744659,0.0,0.0,-0.4783511349410726,0.0,1.0,0.0,0.0,1.0,0
1.0,0.43453128926866047,0.0,0.0,-0.4905076718726835,1.0,0.0,0.0,1.0,0.0,1
1.0,0.22090977632570996,0.0,0.0,-0.512224829059564,1.0,0.0,0.0,1.0,0.0,0
0.5,0.2963056044232219,0.25,0.0,0.8310111255589249,0.0,1.0,0.0,0.0,1.0,0
1.0,0.35913546117114853,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
1.0,0.39683337521990447,0.125,0.16666666666666666,-0.3361452095402864,1.0,0.0,0.0,1.0,0.0,0
0.5,0.2837396330736366,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
0.0,0.7235486303091229,0.0,0.3333333333333333,1.6314187674308411,0.0,1.0,1.0,0.0,0.0,0
0.0,0.6230208595124404,0.25,0.0,2.041432738597159,0.0,1.0,0.0,0.0,1.0,1
1.0,0.4973611460165871,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,0
0.0,0.5853229454636844,0.0,0.0,-0.13315056246591933,0.0,1.0,0.0,0.0,1.0,0
1.0,0.4470972606182458,0.0,0.0,-0.4972168084609952,0.0,1.0,0.0,0.0,1.0,0
1.0,0.24604171902488062,0.125,0.0,-0.48857985158126105,0.0,1.0,0.0,0.0,1.0,1
0.5,0.39683337521990447,0.25,0.0,0.8310111255589249,0.0,1.0,0.0,0.0,1.0,0
0.5,0.3088715757728072,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
1.0,0.35913546117114853,0.0,0.0,-0.4915983593444487,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5350590600653431,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
0.0,0.33400351847197784,0.125,0.0,0.39835834616870003,1.0,0.0,0.0,0.0,1.0,1
0.5,0.4973611460165871,0.125,0.16666666666666666,0.13675434002577333,1.0,0.0,0.0,0.0,1.0,1
0.0,0.38426740387031916,0.125,0.0,0.39835834616870003,0.0,1.0,0.0,0.0,1.0,0
0.5,0.8743402865041467,0.0,0.0,-0.43676213497987365,0.0,1.0,0.0,0.0,1.0,0
0.5,0.38426740387031916,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,1
0.5,0.4973611460165871,0.0,0.0,-0.6480576784030068,0.0,1.0,0.0,0.0,1.0,0
1.0,0.22090977632570996,0.0,0.0,-0.4915983593444487,0.0,1.0,0.0,0.0,1.0,0
1.0,0.3025885900980146,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.22090977632570996,0.0,0.0,-0.4500093593832497,1.0,0.0,0.0,0.0,1.0,1
1.0,0.5350590600653431,0.125,1.0,0.29572908222032107,1.0,0.0,0.0,0.0,1.0,0
0.0,0.4470972606182458,0.0,0.16666666666666666,9.661740104981664,0.0,1.0,1.0,0.0,0.0,1
1.0,0.3088715757728072,0.0,0.0,-0.4843036322500786,1.0,0.0,0.0,1.0,0.0,0
0.0,0.33400351847197784,0.0,0.0,0.895993560684828,0.0,1.0,1.0,0.0,0.0,1
1.0,0.24604171902488062,0.0,0.0,-0.46241945096696835,0.0,1.0,0.0,0.0,1.0,0
1.0,0.17064589092736868,0.625,0.3333333333333333,0.29572908222032107,0.0,1.0,0.0,0.0,1.0,0
0.5,0.7486805730082935,0.125,0.16666666666666666,0.13675434002577333,0.0,1.0,0.0,0.0,1.0,0
0.5,0.3088715757728072,0.125,0.3333333333333333,0.18865657484452997,0.0,1.0,1.0,0.0,0.0,0
1.0,0.17064589092736868,0.5,0.16666666666666666,0.15058916727371655,0.0,1.0,0.0,0.0,1.0,0
1.0,0.23347574767529528,0.0,0.0,-0.44338675335081607,0.0,1.0,0.0,0.0,1.0,0
1.0,0.22090977632570996,0.0,0.0,-0.49117979293462,0.0,1.0,0.0,0.0,1.0,0
0.0,0.18321186227695402,0.0,0.16666666666666666,3.6047682176147444,1.0,0.0,0.0,0.0,1.0,1
0.0,0.38426740387031916,0.125,0.0,0.4989752716082872,0.0,1.0,0.0,0.0,1.0,1
1.0,0.04498617743151546,0.0,0.16666666666666666,-0.37806825769394486,1.0,0.0,1.0,0.0,0.0,1
1.0,0.4596632319678311,0.0,0.0,0.48882906084695926,0.0,1.0,0.0,0.0,1.0,1
1.0,0.3088715757728072,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,0
0.0,0.7486805730082935,0.0,0.0,-0.11378180431879875,0.0,1.0,0.0,0.0,1.0,0
0.5,0.648152802211611,0.0,0.0,-0.3763919797161213,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5476250314149284,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
1.0,0.38426740387031916,0.0,0.0,-0.4924375045026148,1.0,0.0,0.0,1.0,0.0,1
0.0,0.610454888162855,0.125,0.16666666666666666,1.583289667316069,0.0,1.0,1.0,0.0,0.0,0
1.0,0.5224930887157577,0.0,0.0,-0.49411378248043836,0.0,1.0,0.0,0.0,1.0,0
0.0,0.22090977632570996,0.125,0.0,3.930515513725408,1.0,0.0,1.0,0.0,0.0,1
0.0,0.43453128926866047,0.0,0.0,-0.11906419290437707,0.0,1.0,0.0,0.0,1.0,1
1.0,0.22090977632570996,0.0,0.16666666666666666,-0.3571902456652305,1.0,0.0,1.0,0.0,0.0,0
1.0,0.3088715757728072,0.0,0.0,-0.4922684680678763,0.0,1.0,0.0,1.0,0.0,0
1.0,0.32143754712239253,0.125,0.0,-0.4900045872454856,0.0,1.0,0.0,0.0,1.0,0
0.5,0.4847951746670017,0.0,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
0.5,0.5601910027645137,0.0,0.0,-0.3763919797161213,1.0,0.0,0.0,0.0,1.0,1
0.0,0.5224930887157577,0.0,0.0,-0.11906419290437707,0.0,1.0,0.0,0.0,1.0,1
0.0,0.2711736617240513,0.0,0.0,2.401641331670881,1.0,0.0,0.0,0.0,1.0,1
1.0,0.4093993465694898,0.125,0.16666666666666666,-0.34126057402963506,0.0,1.0,1.0,0.0,0.0,1
0.0,0.2963056044232219,0.0,0.0,0.34813440166627563,1.0,0.0,1.0,0.0,0.0,1
0.0,0.4722292033174164,0.0,0.0,-0.11378180431879875,0.0,1.0,0.0,0.0,1.0,0
0.0,0.5978889168132696,0.125,0.0,0.39835834616870003,0.0,1.0,0.0,0.0,1.0,1
1.0,0.35913546117114853,0.0,0.0,-0.4572215805987593,0.0,1.0,0.0,0.0,1.0,0
0.5,0.648152802211611,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
1.0,0.23347574767529528,0.0,0.0,-0.49411378248043836,0.0,1.0,0.0,0.0,1.0,0
0.0,0.4722292033174164,0.0,0.0,3.930515513725408,1.0,0.0,1.0,0.0,0.0,1
0.5,0.33400351847197784,0.0,0.0,-0.43676213497987365,1.0,0.0,0.0,0.0,1.0,1
1.0,0.32143754712239253,0.0,0.0,-0.3361452095402864,0.0,1.0,0.0,1.0,0.0,0
1.0,0.4093993465694898,0.0,0.0,-0.4915983593444487,0.0,1.0,0.0,0.0,1.0,0
0.5,0.0701181201306861,0.0,0.16666666666666666,0.016014029498268696,1.0,0.0,0.0,0.0,1.0,1
1.0,0.20834380497612465,0.125,0.0,-0.5061032953158195,0.0,1.0,0.0,0.0,1.0,0
0.5,0.42196531791907516,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
0.5,0.6230208595124404,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
0.0,0.33400351847197784,0.125,0.0,0.4204940697654092,0.0,1.0,0.0,0.0,1.0,1
1.0,0.24604171902488062,0.0,0.0,-0.4737388550789219,0.0,1.0,0.0,0.0,1.0,0
0.5,0.37170143252073384,0.375,0.0,-0.22546659155674054,1.0,0.0,0.0,0.0,1.0,1
1.0,0.37170143252073384,0.0,0.0,-0.49235298628524554,1.0,0.0,0.0,1.0,0.0,1
0.5,0.3088715757728072,0.125,0.0,-0.12484966611715337,0.0,1.0,0.0,0.0,1.0,0
1.0,0.3088715757728072,0.125,0.0,-0.48857985158126105,1.0,0.0,0.0,0.0,1.0,0
0.0,0.35913546117114853,0.0,0.0,3.6047682176147444,1.0,0.0,0.0,0.0,1.0,1
1.0,0.13294797687861273,0.0,0.0,-0.26998958106375787,0.0,1.0,1.0,0.0,0.0,0
0.5,0.32143754712239253,0.0,0.0,-0.6480576784030068,0.0,1.0,0.0,0.0,1.0,0
0.5,0.2837396330736366,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
0.5,0.2837396330736366,0.0,0.0,-0.38645367226008004,0.0,1.0,0.0,0.0,1.0,0
1.0,0.35285247549635584,0.0,0.0,-0.32407117848753597,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5978889168132696,0.125,0.5,0.043683683994155176,1.0,0.0,0.0,0.0,1.0,0
0.0,0.43453128926866047,0.0,0.0,9.661740104981664,0.0,1.0,1.0,0.0,0.0,1
1.0,0.35913546117114853,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
1.0,0.43453128926866047,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.0,0.3088715757728072,0.0,0.0,-0.04435612576548362,0.0,1.0,0.0,0.0,1.0,1
0.0,0.4470972606182458,0.125,0.0,0.938671235779283,0.0,1.0,0.0,0.0,1.0,0
0.0,0.2586076903744659,0.25,0.3333333333333333,4.631815484039331,1.0,0.0,1.0,0.0,0.0,1
1.0,0.2963056044232219,0.125,0.0,-0.32407117848753597,0.0,1.0,0.0,0.0,1.0,0
1.0,0.38426740387031916,0.0,0.0,-0.48857985158126105,0.0,1.0,0.0,0.0,1.0,1
0.0,0.8743402865041467,0.125,0.16666666666666666,0.7807026628391313,0.0,1.0,0.0,0.0,1.0,0
1.0,0.19577783362653933,0.125,0.16666666666666666,-0.24055913037267862,0.0,1.0,0.0,0.0,1.0,0
0.5,0.37170143252073384,0.0,0.0,-0.38645367226008004,1.0,0.0,0.0,0.0,1.0,1
0.0,0.23347574767529528,0.125,0.0,0.4204940697654092,0.0,1.0,0.0,0.0,1.0,0
1.0,0.38426740387031916,0.0,0.0,-0.49210144397164657,0.0,1.0,0.0,1.0,0.0,0
0.5,0.04498617743151546,0.125,0.16666666666666666,-0.18521982138090567,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0701181201306861,0.0,0.16666666666666666,-0.39701844943123665,0.0,1.0,0.0,0.0,1.0,1
1.0,0.4093993465694898,0.0,0.0,-0.4568855200677911,0.0,1.0,0.0,0.0,1.0,0
1.0,0.2837396330736366,0.0,0.0,-0.4891674544258282,0.0,1.0,0.0,0.0,1.0,0
0.5,0.5978889168132696,0.125,0.3333333333333333,0.6599623523116267,1.0,0.0,0.0,0.0,1.0,1
0.5,0.0031414928373963316,0.125,0.16666666666666666,-0.35626859462820387,0.0,1.0,0.0,0.0,1.0,1
1.0,0.3465694898215632,0.0,0.0,-0.49117979293462,0.0,1.0,0.0,0.0,1.0,0
0.5,0.22090977632570996,0.0,0.0,-0.4166387498919562,0.0,1.0,0.0,0.0,1.0,0
1.0,0.42196531791907516,0.0,0.0,-0.48606442844527137,0.0,1.0,0.0,0.0,1.0,0
0.0,0.4093993465694898,0.0,0.0,1.0926151317018515,1.0,0.0,0.0,0.0,1.0,1
1.0,0.4093993465694898,0.0,0.0,-0.35626859462820387,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5099271173661724,0.0,0.0,-0.504678559651595,0.0,1.0,0.0,0.0,1.0,0
1.0,0.24604171902488062,0.0,0.0,-0.502581702925434,0.0,1.0,1.0,0.0,0.0,1
0.0,0.4470972606182458,0.125,0.3333333333333333,1.7667485321470857,1.0,0.0,0.0,0.0,1.0,1
1.0,0.19577783362653933,0.0,0.0,-0.4915983593444487,0.0,1.0,0.0,0.0,1.0,0
0.0,0.6355868308620256,0.125,0.0,0.9207272132963871,1.0,0.0,0.0,0.0,1.0,1
0.0,0.4470972606182458,0.0,0.0,0.1488283710785238,0.0,1.0,1.0,0.0,0.0,0
1.0,0.37798441819552653,0.0,0.0,-0.49210144397164657,1.0,0.0,0.0,1.0,0.0,0
1.0,0.38426740387031916,0.125,0.0,-0.16207792852980066,0.0,1.0,0.0,1.0,0.0,0
1.0,0.39683337521990447,0.0,0.0,-0.47977587060529714,0.0,1.0,0.0,0.0,1.0,0
1.0,0.2963056044232219,0.0,0.0,-0.4568855200677911,0.0,1.0,0.0,0.0,1.0,0
1.0,0.5978889168132696,0.0,0.0,-0.4900045872454856,0.0,1.0,0.0,0.0,1.0,0
0.5,0.7109826589595376,0.0,0.0,-0.43676213497987365,1.0,0.0,0.0,0.0,1.0,0
1.0,0.3465694898215632,0.0,0.0,-0.5026662211428032,0.0,1.0,1.0,0.0,0.0,0
0.5,0.6732847449107816,0.125,0.5,-0.18521982138090567,1.0,0.0,0.0,0.0,1.0,1
